2025-11-24 10:15:35.207 INFO  [main @coroutine#1] jp.assasans.protanki.server.Main - Hello, 世界!
2025-11-24 14:07:55.757 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_montecarlo@Winter (ID: 674443, preview: 600088)
2025-11-24 14:07:55.757 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group noise...
2025-11-24 14:07:55.758 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_noise@SummerDay (ID: 293836, preview: 952241)
2025-11-24 14:07:55.759 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_noise@Winter (ID: 332849, preview: 983773)
2025-11-24 14:07:55.759 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group novel...
2025-11-24 14:07:55.760 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_novel@SummerDay (ID: 660958, preview: 679815)
2025-11-24 14:07:55.761 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_novel@Winter (ID: 651520, preview: 226358)
2025-11-24 14:07:55.761 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group opposition...
2025-11-24 14:07:55.762 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_opposition@SummerDay (ID: 831402, preview: 519019)
2025-11-24 14:07:55.763 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_opposition@Winter (ID: 858127, preview: 756213)
2025-11-24 14:07:55.763 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group osa...
2025-11-24 14:07:55.765 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_osa@SummerDay (ID: 915289, preview: 283546)
2025-11-24 14:07:55.766 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_osa@Winter (ID: 735289, preview: 87317)
2025-11-24 14:07:55.766 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group parma...
2025-11-24 14:07:55.768 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_parma@SummerDay (ID: 867248, preview: 933709)
2025-11-24 14:07:55.769 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_parma@Winter (ID: 74630, preview: 456564)
2025-11-24 14:07:55.769 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group pass...
2025-11-24 14:07:55.770 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_pass@SummerDay (ID: 445477, preview: 716334)
2025-11-24 14:07:55.771 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_pass@Winter (ID: 531044, preview: 808472)
2025-11-24 14:07:55.771 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group pingpong...
2025-11-24 14:07:55.772 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_pingpong@SummerDay (ID: 98335, preview: 867226)
2025-11-24 14:07:55.772 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_pingpong@Winter (ID: 649315, preview: 575869)
2025-11-24 14:07:55.773 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group platform...
2025-11-24 14:07:55.774 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map space.json -> map_platform@Space (ID: 79400, preview: 431795)
2025-11-24 14:07:55.774 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group polygon...
2025-11-24 14:07:55.775 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_polygon@SummerDay (ID: 870959, preview: 891846)
2025-11-24 14:07:55.776 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_polygon@SummerNight (ID: 870959, preview: 14345)
2025-11-24 14:07:55.777 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_polygon@Winter (ID: 547334, preview: 266150)
2025-11-24 14:07:55.777 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group redalert...
2025-11-24 14:07:55.778 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_redalert@SummerDay (ID: 506555, preview: 262215)
2025-11-24 14:07:55.779 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_redalert@Winter (ID: 157078, preview: 495607)
2025-11-24 14:07:55.779 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group rift...
2025-11-24 14:07:55.780 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer_day.json -> map_rift@SummerDay (ID: 943910, preview: 466737)
2025-11-24 14:07:55.781 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter_day.json -> map_rift@Winter (ID: 488071, preview: 864904)
2025-11-24 14:07:55.781 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group rio...
2025-11-24 14:07:55.783 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_rio@SummerDay (ID: 609753, preview: 219191)
2025-11-24 14:07:55.784 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_rio@SummerNight (ID: 609753, preview: 270866)
2025-11-24 14:07:55.784 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group sandal...
2025-11-24 14:07:55.786 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_sandal@SummerDay (ID: 476403, preview: 276861)
2025-11-24 14:07:55.787 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_sandal@Winter (ID: 503652, preview: 913735)
2025-11-24 14:07:55.787 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group sandbox...
2025-11-24 14:07:55.789 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_sandbox@SummerDay (ID: 336728, preview: 618467)
2025-11-24 14:07:55.790 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_sandbox@SummerNight (ID: 336728, preview: 447830)
2025-11-24 14:07:55.792 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_sandbox@Winter (ID: 948195, preview: 618988)
2025-11-24 14:07:55.792 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group scope...
2025-11-24 14:07:55.793 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_scope@SummerDay (ID: 307602, preview: 618323)
2025-11-24 14:07:55.793 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_scope@Winter (ID: 267625, preview: 676240)
2025-11-24 14:07:55.793 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group serpuhov...
2025-11-24 14:07:55.794 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_serpuhov@SummerDay (ID: 739572, preview: 303326)
2025-11-24 14:07:55.795 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_serpuhov@Winter (ID: 100598, preview: 270446)
2025-11-24 14:07:55.795 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group shortbridge...
2025-11-24 14:07:55.796 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_shortbridge@SummerDay (ID: 520560, preview: 582437)
2025-11-24 14:07:55.797 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_shortbridge@Winter (ID: 845064, preview: 812919)
2025-11-24 14:07:55.797 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group siege...
2025-11-24 14:07:55.799 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_siege@SummerDay (ID: 157718, preview: 694234)
2025-11-24 14:07:55.800 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_siege@Winter (ID: 591173, preview: 273155)
2025-11-24 14:07:55.800 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group silence...
2025-11-24 14:07:55.801 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_silence@SummerDay (ID: 221358, preview: 335175)
2025-11-24 14:07:55.802 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_silence@SummerNight (ID: 221358, preview: 59887)
2025-11-24 14:07:55.803 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_silence@Winter (ID: 214360, preview: 133389)
2025-11-24 14:07:55.803 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group silence_moon...
2025-11-24 14:07:55.804 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map space.json -> map_silence_moon@Space (ID: 461468, preview: 952789)
2025-11-24 14:07:55.804 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group skylark...
2025-11-24 14:07:55.805 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_skylark@SummerDay (ID: 161154, preview: 273395)
2025-11-24 14:07:55.807 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_skylark@Winter (ID: 55051, preview: 178911)
2025-11-24 14:07:55.807 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group skyscrapers...
2025-11-24 14:07:55.808 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map space.json -> map_skyscrapers@Space (ID: 25692, preview: 56426)
2025-11-24 14:07:55.808 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_skyscrapers@SummerDay (ID: 25692, preview: 504449)
2025-11-24 14:07:55.808 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group solikamsk...
2025-11-24 14:07:55.811 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_solikamsk@SummerDay (ID: 412615, preview: 741170)
2025-11-24 14:07:55.812 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_solikamsk@Winter (ID: 38133, preview: 928438)
2025-11-24 14:07:55.812 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group stadium...
2025-11-24 14:07:55.814 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_stadium@SummerDay (ID: 850881, preview: 331140)
2025-11-24 14:07:55.815 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_stadium@SummerNight (ID: 850881, preview: 196847)
2025-11-24 14:07:55.816 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_stadium@Winter (ID: 328574, preview: 22385)
2025-11-24 14:07:55.816 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group station...
2025-11-24 14:07:55.817 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_station@SummerDay (ID: 641325, preview: 240560)
2025-11-24 14:07:55.817 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_station@Winter (ID: 162648, preview: 637843)
2025-11-24 14:07:55.817 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group subway...
2025-11-24 14:07:55.818 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_subway@SummerDay (ID: 511431, preview: 194943)
2025-11-24 14:07:55.819 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_subway@Winter (ID: 464659, preview: 744586)
2025-11-24 14:07:55.819 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group trains...
2025-11-24 14:07:55.820 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_trains@SummerDay (ID: 577904, preview: 323193)
2025-11-24 14:07:55.820 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_trains@Winter (ID: 423732, preview: 224984)
2025-11-24 14:07:55.820 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group tribute...
2025-11-24 14:07:55.821 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_tribute@SummerDay (ID: 654725, preview: 906707)
2025-11-24 14:07:55.822 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_tribute@Winter (ID: 87012, preview: 566575)
2025-11-24 14:07:55.822 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group valley...
2025-11-24 14:07:55.824 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_valley@SummerDay (ID: 945542, preview: 312281)
2025-11-24 14:07:55.824 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_valley@Winter (ID: 268097, preview: 476631)
2025-11-24 14:07:55.824 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group wave...
2025-11-24 14:07:55.825 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_wave@SummerDay (ID: 537826, preview: 975236)
2025-11-24 14:07:55.825 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_wave@Winter (ID: 67240, preview: 112176)
2025-11-24 14:07:55.825 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group wolfenstein...
2025-11-24 14:07:55.826 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer_day.json -> map_wolfenstein@SummerDay (ID: 116569, preview: 971180)
2025-11-24 14:07:55.827 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter_day.json -> map_wolfenstein@Winter (ID: 333752, preview: 285375)
2025-11-24 14:07:55.827 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group zone...
2025-11-24 14:07:55.828 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_zone@SummerDay (ID: 655320, preview: 579345)
2025-11-24 14:07:55.829 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_zone@Winter (ID: 916976, preview: 37897)
2025-11-24 14:07:55.847 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry - Loading garage item group Weapon...
2025-11-24 14:07:56.083 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item flamethrower -> {English=Firebird, Russian=Огнемёт}
2025-11-24 14:07:56.085 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item freeze -> {English=Freeze, Russian=Фриз}
2025-11-24 14:07:56.094 DEBUG [main @coroutine#3] jp.assasans.protanki.server.garage.GarageMarketRegistry -   > Loaded garage item isida -> {English=Isida, Russian=Изида}
